episode,avg_reward,avg_v,episode_time,distance_traveled,avg_angle,avg_distance_to_left_boundary,avg_distance_to_right_boundary,lidar_readings
2497,1.3051690500298434,8.500506,506.545,1.2710575e-13,48.424293985038595,17.214395995322622,22.12075429564531,"[19.481396 24.491356 39.362186 62.435413 67.182175 63.953716 48.256294
 47.580753]"
2498,3.6923796894618883,17.351032,506.844,1.8198774e-13,169.28219760907004,16.825787705136005,23.38716261483201,"[ 20.289925  30.215117  57.93361  100.21401  110.17274   69.55836
  41.539646  36.738186]"
2499,4.961246608958279,18.417503,507.221,6.6175838,187.0144776498979,19.764151763789208,20.412844171261515,"[ 23.485703  32.125504  56.990635 114.0343   131.3237    88.59299
  38.53614   28.33796 ]"
2500,4.382434465444124,17.89613,507.59,1.3796245e-13,154.96287071560224,19.505086533315406,20.679035855031803,"[ 23.048168  35.272472  55.02748  105.652176 126.452126  74.99233
  41.883186  29.91378 ]"
2501,3.9644460924882385,18.466234,508.009,2.842171e-14,188.77884092566526,20.5854184852693,19.60068352072714,"[ 24.628366  33.629753  57.17099  110.73411  125.96511   75.450806
  33.503033  24.932337]"
2502,4.075150327136001,17.998102,508.258,5.9034996,142.08334253578124,17.62274578462398,22.58670166056378,"[ 20.739822  29.09541   57.6327   132.15726  126.88651   81.852486
  39.61414   27.290249]"
2503,3.2292263001960575,17.895327,508.619,6.310726,119.80787838521225,16.628055939063717,23.557076490327162,"[ 19.896755  25.12617   50.250698  92.35885  114.5994    86.94793
  45.810287  31.758202]"
2504,2.2445011263695016,15.23795,508.762,6.927792e-14,97.99822643508432,15.841559794911133,24.199343790332065,"[ 22.325047  27.522476  59.47337  107.960686  97.13378   55.993706
  44.436375  36.42506 ]"
2505,1.8229708155631847,14.2972975,508.858,1.1368684e-13,61.3184283573346,16.378111767189175,23.58839857416832,"[18.505978 23.35679  56.730034 98.94877  90.69779  70.561325 52.092422
 30.905088]"
2506,2.1987085045990815,14.421032,508.959,1.1368684e-13,140.5058807302986,16.29465909937611,23.91251184146527,"[19.463882 37.53091  66.12917  84.95335  83.90216  60.135914 39.90477
 34.47771 ]"
2507,4.277042379326611,18.261478,509.458,5.623007,183.6508205599953,17.500218276523814,22.722015815589078,"[ 20.644943  28.76217   54.97153  123.44467  131.58157   79.36849
  44.564976  31.689154]"
2508,-9.913204453083827,6.823938,511.984,8.498852,161.97002205256135,26.900872114787823,13.3714669603591,"[ 31.84428   41.87432   67.57293  114.0355   107.390724  53.896217
  25.978878  18.528397]"
2509,5.761394785271286,18.669672,512.597,1.0325074e-13,203.4167266188699,21.036365697914,19.167599520873637,"[ 26.03023   34.77003   62.927055 114.771034 117.26837   75.94858
  34.30104   26.153065]"
2510,3.1171818128614532,16.286707,512.847,2.759249e-13,124.98985011142467,18.325471639673122,21.86550027647549,"[ 22.355295  34.100174  64.18485  112.191666 128.38713   73.502594
  42.367146  30.608952]"
2511,5.1288417652655625,18.590855,513.351,2.2914315e-13,195.1774381771191,21.116842947698377,19.138311321136285,"[ 25.55925   34.03788   58.20428  114.09495  127.46924   73.1143
  36.743366  24.082085]"
2512,3.5483295768575895,18.061436,513.634,3.4576503e-13,171.13709831759957,19.821005097097547,20.279112149874038,"[ 27.828196  35.66543   47.84951   86.42357  116.640564  87.16013
  42.361427  29.30731 ]"
2513,3.0433152329979007,16.732,513.804,2.2914315e-13,164.83278532230267,18.291122338517834,21.823832303638625,"[ 21.290453  29.46466   53.463825 111.32267  153.03648   81.35099
  36.43919   26.08205 ]"
2514,1.7257320284087514,11.039226,513.976,1.558342e-13,140.46059605760428,18.398893120603383,21.394701464161354,"[ 21.705227  25.868093  37.943947  67.76185  106.693535  88.9664
  46.95557   38.581497]"
2515,1.910145787460055,12.476992,514.065,4.9301023,160.27227425806998,20.63781441238399,19.17415033125753,"[ 25.219223  29.693977  52.77957   84.154915 112.10799   92.65917
  33.164352  23.67382 ]"
2516,2.422499306151884,14.790295,514.197,1.1368684e-13,94.14127182638046,17.742324692512092,22.429749962863674,"[ 20.3104    26.44783   46.095695  92.9525   105.842026  83.91648
  40.80356   36.10106 ]"
2517,5.578308890562218,18.429756,514.735,1.1910866e-13,200.71289843565697,21.07460650321405,19.09672854744224,"[ 26.447939  37.07556   63.674118 114.93224  110.65604   60.69567
  40.572205  27.895256]"
2518,3.2413559790023982,18.084352,515.071,1.2710575e-13,150.74939279670744,16.114689460073663,24.015659367128226,"[ 19.188807  25.779064  48.52073  117.556076 125.847046  77.91732
  49.530167  32.297775]"
2519,2.837689341575051,15.727179,515.348,4.798396,134.22661826281848,18.32224137496031,21.83447300717606,"[ 22.141178  39.893032  60.072983 101.596245 117.21325   72.18243
  33.74572   32.87674 ]"
2520,2.585395945811124,15.93994,515.504,1.6077747e-13,102.48248500583475,19.029948111456147,21.157391726724295,"[ 21.521126  29.482431  66.255035 111.32167  104.159836  87.36142
  49.24942   26.69023 ]"
2521,4.94220610182248,18.434559,515.999,2.842171e-14,180.8836827769627,20.75713930197796,19.48420497573048,"[ 27.476868  36.601223  54.716503 100.69861  122.610085  73.33874
  44.876198  28.502157]"
2522,4.4706531013225455,18.165771,516.372,2.2737368e-13,186.91683491961328,19.362581909453272,20.750286652715435,"[ 23.243904  32.278828  59.810642 114.22143  132.41821   82.54658
  37.048477  30.458843]"
2523,3.988526296313095,18.04108,516.7,3.444163e-13,199.46154361293532,18.651698275770084,21.526160668096967,"[ 22.092178  31.589975  55.459244 117.3045   131.7419    80.36966
  41.115826  27.138721]"
2524,2.537852742303337,15.738285,516.924,1.3796245e-13,136.20434712263386,19.787318401752692,20.25675484163676,"[41.682854 37.06486  57.097736 77.02152  92.28319  75.47812  36.85061
 24.75103 ]"
2525,3.863242891706471,18.358099,517.324,5.514555,143.31883751683588,16.79978350749034,23.46646806372043,"[ 23.75633   30.128214  53.482437 107.05564  122.05103   81.65121
  41.816467  32.363113]"
2526,5.111593270687787,17.997553,517.797,1.4210855e-13,193.1970956551174,19.702622099537123,20.505678463815045,"[ 25.590511  34.10979   63.728985 103.12673  107.96746   71.06345
  38.67304   29.26964 ]"
2527,5.6947614146076715,18.40884,518.435,7.199061,194.8776228840168,20.921977644865855,19.21741944503942,"[ 25.799826  34.073383  61.36993  110.73272  114.84366   75.05942
  33.98454   25.982634]"
2528,2.217847361359282,13.366158,518.608,2.2737368e-13,174.918663828781,18.92803526436593,21.061904367154575,"[23.801702 27.48935  39.26579  73.19254  95.75229  78.627266 49.625336
 40.529427]"
2529,3.345956796960847,16.345612,518.796,2.4283518e-13,158.42458403963877,19.222930128890024,20.928703699572072,"[ 23.26673   29.482006  52.230278  97.51522  126.91992   73.27898
  44.52784   30.87237 ]"
2530,5.631561672445593,18.42247,519.481,4.622871,208.5821849680968,19.623923299807373,20.621209437697622,"[ 23.247406  32.219444  58.293858 106.01818  115.034294  77.51751
  40.640217  25.227818]"
2531,1.8972843299323663,12.359161,519.638,1.2710575e-13,167.6560554046661,18.803031519789688,21.412576084187513,"[ 31.535471  31.739536  46.65848   86.653885 122.74641   71.97407
  33.668144  25.348812]"
2532,2.0654707723549874,13.445753,519.748,6.005857,191.64390198250885,15.062415670136835,25.13865865075223,"[ 17.022964  26.459082  59.3747   104.298904 136.01616   77.37446
  44.01662   31.071526]"
2533,2.6600483996370414,15.519139,519.887,4.3601255,129.34246137926408,17.115310872951884,23.035114955131686,"[ 20.26055   34.081367  53.957493 100.152824  95.21517   68.6958
  45.83306   33.37608 ]"
2534,4.543272259566712,18.277716,520.373,1.1718571e-13,174.55825435098293,19.08911911504108,21.02874495343715,"[ 25.370792  31.883503  58.13861  115.78022  127.18239   76.47985
  37.920574  25.831907]"
2535,1.735339749095272,10.821984,520.445,5.3930097,40.76226189975019,18.051538520880584,21.894038413885138,"[20.873892 26.9812   52.345554 97.18193  92.47306  57.82867  37.192276
 38.435955]"
2536,4.634966893038511,18.194372,520.799,9.947598e-14,194.25869813484852,20.3178096966859,19.786338858246733,"[ 26.672749  33.1331    55.895214 102.631935 123.62778   78.90427
  36.969433  27.303282]"
2537,3.0946095557731077,17.042458,521.021,1.1368684e-13,150.84861591900585,17.108588996587887,23.07854649756871,"[ 20.142004  24.880045  48.613716 100.88054  120.370155  83.27612
  43.85392   29.25836 ]"
2538,2.0498538680684106,12.58852,521.178,6.860506,155.91972819047962,17.382772521760355,22.35489783377618,"[23.178625 36.151623 49.43972  87.639244 86.53367  65.5684   36.133423
 27.336004]"
2539,5.433984089262387,18.645998,521.889,7.2870274,190.6263209460605,21.456236938421025,18.66353477718225,"[ 26.59001   35.863636  58.984375 119.89761  125.43569   67.11846
  38.91764   24.65075 ]"
2540,1.624932069576165,9.943346,521.951,8.65974e-15,98.40186949551645,19.626995067074667,20.365266937199188,"[22.94039  29.40868  46.259842 73.98226  83.92748  70.95492  52.38229
 42.132294]"
2541,3.194412646581847,17.613386,522.305,1.2710575e-13,153.84927647311193,17.738894250385034,22.090997341366197,"[ 21.213942  31.080866  57.87181   95.92162  116.41632   83.20746
  41.60817   35.618023]"
2542,3.965918620973952,17.308462,522.56,2.2737368e-13,145.4745635202035,20.099073667367716,20.114319883466624,"[ 30.140528  36.39068   50.81053   99.084404 141.09755   88.72441
  35.992535  28.876295]"
2543,4.644463520223238,18.090797,523.077,5.461464,220.3223781440141,22.431501713795164,17.77846998730818,"[ 28.754543  37.709694  57.409153  94.219536 120.9452    71.58681
  32.361317  23.491371]"
2544,4.604016960806297,18.24291,523.43,5.3310447,170.9878108668852,19.303160430739602,20.892544972562767,"[ 24.001398  33.851006  60.396988 107.97948  116.69553   74.10978
  38.825253  29.631935]"
2545,5.469163287674124,18.337662,524.038,676.0705,210.31210504188368,19.189210261331375,20.97332947208097,"[ 22.726385  30.094933  62.194702 112.95051  117.297356  71.0735
  42.00682   28.470684]"
2546,3.9809074954397143,18.030594,524.369,4.021533,158.5800387637467,16.58497603575537,23.602506834835815,"[ 19.483723  25.938334  48.508915 104.09413  120.42271   89.83037
  48.918297  31.752577]"
2547,3.6069954626536935,17.66652,524.607,5.837701,156.36731046074004,17.247768933193775,22.904855075702194,"[ 20.94505   29.898178  63.94637  101.870316 115.637245  75.770195
  37.563465  27.088007]"
2548,2.5197043216678034,14.289192,524.817,5.684342e-14,147.11439797697358,20.470293000341833,19.748992968690157,"[29.959116 31.954752 43.33379  71.77308  99.94482  85.30327  45.994553
 25.017216]"
2549,4.227078835129848,17.781143,525.111,2.9095552,164.36969681690087,20.062384504642743,20.10943618413493,"[ 23.445383  33.494236  54.555786  98.992645 127.02642   79.23606
  40.567413  27.124498]"
2550,3.2838775351641334,17.16396,525.325,5.353053,99.80796550434367,17.5265392068906,22.532684081625664,"[ 25.043337  33.385715  53.890957  94.162254 104.22079   76.52088
  44.41165   37.125694]"
2551,4.328854941716359,18.078274,525.731,2.842171e-14,180.69680565986994,19.689222442040556,20.479187946507142,"[ 24.287733  37.89153   60.116894  98.257545 108.44636   78.816666
  40.736256  28.656515]"
2552,6.566166195226699,18.726124,526.538,2.898457e-13,158.55739761308314,23.15500823396122,17.050428462723936,"[ 28.792608  39.81258   68.99132  109.15348  111.85255   67.403
  36.57228   22.588367]"
2553,1.3289051220458257,9.914455,526.591,1.1457157e-13,77.55688936977307,17.007427837796243,23.067138530989514,"[ 19.25344   25.18265   37.99731   78.72375  106.12622   89.26847
  36.606266  32.777435]"
2554,6.725509757581857,18.305222,527.656,1.2710575e-13,185.27340022850555,24.00127344495698,16.12703707910568,"[ 28.979618  40.056816  66.24901  109.085365 113.14576   65.70273
  32.37637   23.962725]"
2555,3.7583650809493143,18.087837,528.08,6.911857,162.70987803705225,17.72072376626011,22.487671728562226,"[ 23.064964  31.80854   63.670742 110.469475 113.80673   69.77158
  42.55208   28.306662]"
2556,1.6891542111385538,9.766974,528.158,1.1368684e-13,138.05487304335176,18.516625236918344,21.709680772700942,"[ 21.037937  26.112946  43.66443   68.98084  115.152954  86.85444
  39.75875   35.150887]"
2557,4.050605804722418,18.494305,528.565,8.526513e-14,221.77916792655705,20.331999863666034,19.850305028998513,"[ 26.627596  39.195095  61.946865 109.938484 107.64114   68.65008
  36.931053  25.894545]"
2558,4.599593416243753,18.495491,529.045,2.4283518e-13,173.09409761777798,18.662751812795037,21.557778944458764,"[ 24.6158    34.511486  54.38918  101.711365 124.1068    72.553024
  42.873455  31.089748]"
2559,2.5947937556252008,16.353205,529.295,225.09099,135.49014729377987,19.581429148159284,20.522050662249033,"[ 23.01239   32.52747   53.608162  85.25353  104.27102   84.987465
  48.982018  31.14199 ]"
2560,2.8016435298994105,17.139988,529.504,1.6077747e-13,162.10639139792931,17.490495881428554,22.690923314971393,"[24.192392 35.852657 60.91433  79.86038  93.59597  70.266655 48.556145
 31.892233]"
2561,3.955568917512966,17.278564,529.745,2.842171e-14,188.69990768577202,19.15439224012762,20.921266966541943,"[ 22.777136  34.669178  59.47714   99.72177  129.5021    80.69536
  34.58218   25.103224]"
2562,3.855572201392318,17.664246,530.038,1.4210855e-14,160.81628708658147,20.683582701759025,19.391073763576497,"[ 25.977057  37.54429   60.36591   98.98209  120.13678   76.941605
  44.282753  26.158232]"
2563,1.548617381303295,12.765341,530.209,6.46182,54.35763875359331,15.476463421288981,24.226678829678683,"[ 29.302526  24.342684  70.61259   97.537125 101.5668    66.348404
  37.714573  31.22151 ]"
2564,5.012890863101437,18.585663,530.677,1.4210855e-14,196.55498170616812,21.605253222381783,18.602142239938132,"[ 25.1777    35.761715  65.82862  120.395805 121.29064   72.113106
  36.673378  22.918695]"
2565,7.897861447838994,15.564568,531.583,7.9395547,190.10048392402547,23.807155257631546,16.397630184120082,"[ 29.977201  40.011257  67.43778  111.62801  107.92551   62.638466
  32.180405  21.449865]"
2566,2.274611631552319,15.133164,531.81,5.684342e-14,76.28156648744319,15.048492581081995,24.909762287718873,"[ 17.691322  26.833843  57.891647 102.28363  101.54322   64.454315
  38.721214  30.460411]"
2567,5.057587633966,18.272266,532.304,7.1600413,194.56796048587267,20.62780822016336,19.580477323820638,"[ 23.9755    35.7948    60.452633 113.90666  119.938576  69.1504
  37.821762  25.92434 ]"
2568,6.732521181612711,17.735218,533.195,2.2737368e-13,161.1794365227427,23.96334238706389,16.192829595400074,"[ 28.942368  39.61404   69.1883   115.80104  110.484985  60.08239
  32.331512  22.287931]"
2569,2.2292009320110426,14.932903,533.409,4.973799e-14,185.68878192916816,17.999184955818283,21.949680741136866,"[ 21.615599  26.104994  39.16953   95.79135  140.63214   98.16038
  37.5266    26.71096 ]"
2570,1.913277723990464,12.335065,533.485,1.1368684e-13,41.9555781197417,18.077053293469863,22.02682118729062,"[ 20.915087  26.536215  43.493492 119.37401  117.38602   65.4035
  36.35642   32.426895]"
2571,4.864707770685017,17.712326,533.991,5.329073,196.88680807676678,18.8418405848219,21.33066190900952,"[ 23.111189  34.47731   63.08013   98.604065 105.18026   70.86831
  41.71528   30.749395]"
2572,1.3845639125136953,9.905955,534.063,3.2476223,162.3746067392363,21.030028438875576,18.88650004328628,"[47.72448  50.86568  50.397526 72.53625  78.132095 57.961224 28.10306
 37.005447]"
2573,1.9680249934751652,14.235179,534.263,8.44551,98.49133094692536,16.689375860924777,23.19797542779101,"[27.699482 27.37462  39.636093 64.82319  85.159004 72.23851  49.85028
 37.80707 ]"
2574,4.188058240057595,17.706713,534.496,422.1689,144.13591700538106,18.72364852832652,21.443246122581655,"[ 21.975735  29.852524  67.180466 132.77089  117.297195  57.91984
  35.602516  25.857016]"
2575,4.384933482196067,18.194174,534.822,7.602377,165.76826551913962,18.05244470381606,22.071228698587937,"[ 22.04567   39.439346  63.584675 100.65928  110.24725   65.389015
  42.137215  31.345804]"
2576,2.411910075687047,13.11468,535.027,2.3437141e-13,39.0465938174318,18.278762296542762,21.932273947147888,"[ 21.529562  28.13168   91.90683  119.2402   117.636986  53.471176
  32.486927  26.146235]"
2577,5.369153184364893,17.531384,535.559,704.63605,185.15421736845107,20.481567116739242,19.64020414655984,"[ 25.329256  40.31411   64.79405  107.59259  104.563286  62.190193
  36.993538  29.719652]"
2578,7.09029230204656,16.669115,536.519,4.639147,173.30093461932856,24.544757106177713,15.522707176480122,"[ 29.721176  39.71915   66.621216 110.52763  106.84533   62.86106
  27.882174  20.771147]"
2579,4.972681361705428,18.463112,536.947,3.7970476,186.95147140427625,20.427811605696494,19.803418855521862,"[ 24.004164  32.221375  59.502945 114.446594 119.622894  72.26743
  41.812805  28.122862]"
2580,3.545751995931608,17.50879,537.275,1.166174e-13,147.83190971105532,19.95159488896726,20.193555928866502,"[ 27.146265  33.944332  55.184566  97.01636  111.214775  79.81396
  36.542953  24.133162]"
2581,4.066791921693511,17.54345,537.51,1.163751e-13,112.8155905235335,20.495701071074272,19.539180313781603,"[ 24.846338  37.812454  55.285675  89.538414 108.53204   73.260956
  41.403015  28.655867]"
2582,4.343200456400117,18.802343,538.014,7.114464,207.59642169473736,19.459166714527605,20.524062425522178,"[ 23.890583  32.04547   60.253674 115.74737  124.022705  70.887115
  39.335396  27.777714]"
2583,7.262509323507459,18.716642,538.89,910.8925,213.79072135783147,22.777233699055426,17.411278392965052,"[ 27.078379  38.54778   66.01968  110.96577  135.35852   73.30851
  35.71502   24.126068]"
2584,2.82778469433346,16.774275,539.072,6.0859175,130.42362297139397,17.73398987140866,21.900868841601902,"[ 21.105314  27.96554   65.84944  117.603226 104.63166   66.95199
  40.69013   39.970516]"
2585,4.475810071789771,17.69855,539.332,5.9501157,142.00338463928907,20.547779708627715,19.630765535857307,"[ 24.21759   36.113216  64.330986 102.74069  111.792564  72.518135
  39.031376  23.614492]"
2586,2.817134524466785,15.008971,539.548,1.4210855e-13,168.0422118289836,19.30542295149833,20.821258317622995,"[ 23.654198  28.48086   41.85631   83.720634 133.65999   97.24715
  36.726177  25.1187  ]"
2587,5.790270647627853,18.543749,540.05,5.8592854e-14,193.89280779952674,22.048556286155215,18.122829054974982,"[ 26.422213  36.05044   58.934647 106.65672  139.03416   75.122734
  33.568172  24.40976 ]"
2588,3.4150322576337158,17.231985,540.285,2.6719265e-13,146.65476505456428,18.338298871957686,21.837808729602482,"[ 21.472061  28.568377  55.99079  113.89023  132.92253   82.229706
  44.45107   33.540073]"
2589,1.4006478406080924,9.262011,540.346,5.5279922,40.24848720241365,17.592072619483385,21.900062619580222,"[19.763956 27.687057 52.57405  78.92647  80.72065  56.8597   38.285374
 32.048317]"
2590,3.129473986732123,16.899307,540.6,4.069195,142.1156296377177,18.98219721667338,21.199096284936125,"[ 30.211174  34.9898    54.924957  92.363655 129.45221   83.893585
  39.692265  29.425982]"
2591,4.867869466202353,18.236542,541.012,1.7975468e-13,200.87374804738744,17.870438102813708,22.311192432023386,"[ 21.86126   32.30938   57.061584 108.79999  124.75671   83.18167
  44.03501   30.89809 ]"
2592,5.9894219503520425,18.261126,541.674,4.0438514,189.48071421694343,24.336878743732314,15.864136459857162,"[ 31.6191    40.2772    65.519135 110.831985 113.27077   60.997574
  31.659935  22.100052]"
2593,5.812640261842826,18.264183,542.309,1.3406493e-13,183.15768712274468,23.726404851202037,16.410760791901748,"[ 27.897085  37.22598   68.26488  118.406845 124.38985   64.39731
  31.570663  20.507835]"
2594,4.975346951538657,18.761042,542.83,3.729767,213.2176857920749,19.392566816579887,20.809855288086343,"[ 22.657516  31.575935  59.97775  106.407455 111.76241   83.464745
  39.392254  29.118351]"
2595,3.555053042357366,18.005295,543.172,4.4854603,171.18201218166277,20.019713907291468,20.106848458650624,"[ 23.940142  32.89356   59.021526 105.71713  121.8198    83.031075
  41.919327  24.755175]"
2596,3.345989925550333,17.539602,543.513,1.2710575e-13,130.8495723427808,18.36190245561892,21.731888769688254,"[ 21.614317  27.763998  59.750404 101.27372  119.6415    73.94032
  53.0609    27.991253]"
2597,2.228076011823989,14.402752,543.631,4.7795796,148.64950871160818,20.90013360863573,19.30188712437176,"[ 29.859205  32.21283   49.2874   119.050316 125.129684  77.88768
  30.2098    23.00354 ]"
2598,1.66616342678066,11.499138,543.713,6.4511857,108.69591874427226,16.719413147041667,22.748919784585834,"[20.915998 32.531334 62.775253 81.44165  67.10838  46.773304 32.79419
 26.374355]"
2599,3.6250452759958947,17.519758,543.979,3.7966976,155.76934700557874,17.946851607218665,22.255695147380354,"[ 25.008804  31.292181  73.60431  102.83182  108.75171   72.35974
  39.032562  26.824873]"
2600,2.949519402885248,16.667204,544.276,5.405259,151.3183957186889,19.121581197039596,20.92042856347776,"[ 28.854553  40.016212  57.05738  101.48575   97.85292   67.32052
  37.940323  26.167099]"
2601,-17.9085593174211,4.213626,549.469,3.9196064,243.74667321430098,23.910107985082956,16.291388320575,"[ 28.223503  37.03787   67.316925 126.385345 119.97849   58.171146
  30.048273  20.939873]"
2602,4.899743088666131,18.310003,549.864,2.8853634e-13,144.31735852357298,22.49568930032052,17.69286069290177,"[ 27.305902  41.603794  62.577106  96.71398  113.48716   72.88462
  38.808636  23.893103]"
2603,1.5167945379512902,12.077856,549.96,6.113207,67.32538454692411,14.500522948879302,25.288975200319356,"[ 17.434864  25.730904  69.13986  103.04988   84.4401    47.640705
  34.902367  30.179335]"
2604,4.100665881984237,18.003536,550.345,5.4568577,157.20748175691585,18.218413394679555,21.98633730616203,"[ 25.320755  30.339563  52.854336 109.500725 138.57724   76.05107
  40.10377   28.235823]"
2605,4.036104405066124,17.567022,550.555,1.1718571e-13,203.36085199808173,20.186812015671343,20.00719406684764,"[ 28.869246  35.148594  48.060127 106.942375 157.248     89.42178
  39.85214   24.504126]"
2606,2.755602517936248,16.226131,550.713,8.526513e-14,129.92822891305389,17.91417481402538,22.209839747008836,"[ 19.800577  31.23083   58.46376  100.044685 108.01932   69.60966
  37.69382   32.473843]"
2607,5.947212749650579,18.44892,551.312,2.0495186e-13,202.43266997682397,22.291422840992514,17.860072051576083,"[ 26.352596  36.451424  64.663795 108.21218  121.82935   64.159454
  35.308964  21.761745]"
2608,3.249076488728956,17.135138,551.586,1.7763568e-13,163.3915769170169,19.895831002832328,20.274530586190387,"[ 25.48228   34.07787   65.73802  101.42156  102.62534   63.37566
  41.369164  25.804865]"
2609,1.7063429151553189,10.88999,551.666,1.1368684e-13,54.807125673845604,18.75845316586761,20.86777297137329,"[ 20.749886  27.908602  49.082726 100.51256  134.4345    53.150726
  33.317776  27.49971 ]"
2610,-5.404744358737032,5.8395476,556.545,1.4648214e-13,202.8712138204041,27.17396670512879,13.104813144758987,"[ 29.336832  39.157486  64.88389  119.53704  115.88791   59.08101
  29.87196   21.819628]"
2611,1.6351290235642006,12.464286,556.746,5.35725,143.27147159188576,22.144152316140183,17.869275658643176,"[ 29.02168   32.50393   44.130318  77.819565 129.11987   82.31465
  39.24676   21.247463]"
2612,5.051396222552814,18.753593,557.284,4.6790023,201.24494041406308,21.92921685745784,18.22169219368714,"[ 26.484941  37.902893  64.6799   119.203964 114.44968   71.93073
  33.281815  22.028933]"
2613,7.354863912705921,17.488539,558.365,5.305173,168.2528022147726,24.46603524713807,15.727808311626774,"[ 30.183325  41.157875  69.26695  109.87636  108.44485   62.85574
  31.24722   21.506985]"
2614,4.470486820342267,18.277178,558.712,2.842171e-14,181.3505600903631,20.750521777339983,19.43104093939951,"[ 24.651604  33.113285  56.40727  118.34013  152.45271   75.26466
  37.323814  23.57022 ]"
2615,2.340628923636985,15.51478,558.908,6.5071335,111.89522401651695,17.12193169868561,23.097080243058535,"[ 20.860077  31.895853  59.966995 125.60889  116.20035   63.10375
  45.321342  38.68415 ]"
2616,3.832344839171654,18.234667,559.256,2.7660365,161.77305223471376,20.147550150270618,20.006711847299655,"[ 27.74029   33.49159   51.108036 102.4482   140.81079   75.66494
  40.199024  24.056297]"
2617,4.814898234983595,17.721924,559.721,7.3024445,162.9891490873476,20.41772506580322,19.791960672783777,"[ 26.52404   36.73302   58.05248  107.7615   128.71455   81.655495
  40.448338  26.378315]"
2618,2.1626423736165528,14.582053,559.905,3.4871924,95.49643208055532,17.041209494338865,23.174620233910975,"[ 27.991383  37.066654  62.722263 107.44221   90.14364   75.49135
  44.770863  29.873306]"
2619,4.496655053906368,18.332977,560.438,5.9285903,144.46710055894198,22.18688494319747,17.987124769866035,"[ 32.0841    36.394756  54.858887  96.8954   116.49926   76.621956
  35.09037   22.03607 ]"
2620,4.985880858557747,18.647554,560.963,4.5978904,215.44574399382626,20.303235883061216,19.905210997992228,"[ 24.173729  33.409103  60.626472 128.52055  136.31992   75.876785
  35.527832  25.015648]"
2621,2.975335205988433,16.363537,561.211,1.1457157e-13,147.49069767030005,21.33862463487026,18.62848667211724,"[ 25.56447   30.515352  47.453384  87.69322  137.86673   97.823
  34.111404  22.347649]"
2622,3.560859849376356,17.719646,561.465,6.918545,130.14991951177166,19.299477317142312,20.91910246560533,"[ 24.315454  36.76258   59.795483 102.156784 110.2205    90.01432
  43.69087   25.641253]"
2623,1.7253849238676466,11.062124,561.537,6.5638976,125.76282391907712,20.48475469341586,19.636447120069032,"[42.055527 35.874943 44.079662 66.7214   77.90616  54.269257 42.34229
 33.45491 ]"
2624,5.376948351795498,18.556192,562.106,1.0746959e-13,179.27321807422118,22.638886006436575,17.656682073460562,"[ 29.093374  39.88368   65.51155  104.310005 120.79695   68.26735
  34.420013  24.84515 ]"
2625,3.269069417800486,17.211128,562.418,1.2710575e-13,117.59470081772824,18.64610250165235,21.524605696387344,"[22.607347 32.06428  47.374264 87.91682  99.67286  72.559875 43.117325
 31.013731]"
2626,6.314780563902627,18.708647,563.017,7.446654,215.30954199429263,22.028904586281552,18.158741708374375,"[ 26.036818  35.971024  71.12508  123.93389  116.65139   66.93081
  34.261505  23.44145 ]"
2627,2.214205483310958,12.241252,563.095,4.8382483,87.99213688137742,19.81670447762652,20.438335246812276,"[ 23.33252   29.986757  53.090923 101.8985    94.1209    74.74098
  32.783413  26.127167]"
2628,4.30578957326945,18.203747,563.484,4.959198,161.5468254117396,19.27594959884115,20.94169178327472,"[ 28.23002   40.773445  56.833656 121.278366 113.42898   74.855705
  38.026104  29.411303]"
2629,9.129599533360112,18.095037,564.705,3.0212692e-13,187.1105237069041,22.64906275298901,17.54226715242511,"[ 28.034454  38.771534  71.30436  119.33104  107.20814   56.62062
  35.7765    24.882193]"
2630,4.080917692671064,17.485062,564.987,4.2632564e-14,137.0672001208243,18.99220946836032,21.194346897352194,"[ 23.006262  29.612566  52.41416  106.53752  111.1698    72.73284
  45.573544  29.23394 ]"
2631,6.301134439560483,18.603073,565.99,5.184648,162.2033899759283,23.5894731403098,16.631131303215252,"[ 31.720057  41.54468   62.259506 102.31977  122.260414  66.87966
  34.23576   24.051462]"
2632,1.47787434687578,9.561313,566.144,1.4210855e-13,168.5000746823615,21.073873051248633,18.683722756723586,"[26.263678 30.062723 53.51799  61.641865 76.20684  77.97926  44.908916
 24.683634]"
2633,5.322065779384753,18.86955,566.823,2.0495186e-13,171.43305778832146,20.581946138324,19.591293898040355,"[ 24.300928  34.4334    60.753647 111.54456  122.0993    69.25633
  37.93758   28.9908  ]"
2634,5.350373820783891,18.783134,567.353,5.9506836,218.41472070319284,21.37833813387174,18.8053383962652,"[ 25.396658  34.295643  59.616035 116.60788  138.43323   77.85954
  35.93872   24.625216]"
2635,6.414822377071895,18.407574,568.11,8.7041485e-14,192.0550300366415,21.874409324289186,18.260090197509516,"[ 26.61698   38.563503  65.75232  116.25113  116.35721   74.18268
  35.79898   24.143314]"
2636,1.7123540088547495,11.105922,568.179,2.3821732e-13,161.82346748268785,20.667848786765507,19.453148625981598,"[ 41.003773  41.67512   49.228165  80.15061  102.609955  63.690266
  29.57788   23.022482]"
2637,6.28169060225453,18.470676,568.864,7.81597e-14,197.74332902076262,22.959144838610197,17.28747396361307,"[ 28.917711  40.92744   63.262383  95.36933  104.26237   65.039604
  35.8033    22.584623]"
