episode,avg_reward,avg_v,episode_time,distance_traveled,avg_angle,avg_distance_to_left_boundary,avg_distance_to_right_boundary,lidar_readings
1484,3.243952042121398,14.557658,208.983,4.1824036,138.65205128402536,21.504101571751978,18.670500112314457,"[ 30.090477  38.730335  54.62164  103.14751  116.999306  74.35059
  39.346115  24.06818 ]"
1485,2.351426685726341,14.6462755,209.134,6.805633,125.08964531420006,19.9075932236847,20.119909256988805,"[24.272987 39.432247 66.024994 90.03136  86.83109  61.127544 41.365967
 23.214535]"
1486,3.9293912004754743,15.389987,209.621,9.2005415,159.71583251208244,21.269010209971448,18.90430138889235,"[ 25.06168   32.663322  55.224174 118.31122  134.86575   83.53453
  39.08924   23.303308]"
1487,2.7455336668311814,9.712323,209.783,3.8131724e-13,143.1929690785345,21.363852576631444,18.921607839238508,"[28.098656 33.527584 50.344746 99.000656 90.91988  62.183674 42.929398
 28.832895]"
1488,2.976215418973714,14.246667,210.015,9.414691e-14,135.4584406018962,20.906481627372006,19.27567703090382,"[ 24.84056   38.474876  66.4215   118.30138  128.11407   69.52989
  34.449883  22.887815]"
1489,2.7429066902044275,15.441864,210.308,7.1750846,126.35471846175275,23.146186440848815,17.03092039445234,"[ 35.608295  37.015     55.19618   89.915985 110.26632   70.51193
  32.901505  20.808626]"
1490,4.096601157681995,14.786374,210.673,2.2762334e-13,196.31277287018727,22.974534871331613,17.225987661297008,"[ 28.533508  38.037174  62.264942 118.56096  124.933105  78.24237
  35.545357  23.291859]"
1491,3.2038560545844628,16.688938,210.933,2.842171e-13,138.30876253726146,21.300059263540817,18.88198120365035,"[ 25.205948  34.349663  53.832363  93.57755  123.14618   83.95326
  36.5401    34.98857 ]"
1492,2.3461767039002934,13.314815,211.09,2.4158453e-13,119.66666720286602,21.272001108246894,18.93533420997968,"[ 35.39642   42.941296  58.674744 103.20402  102.85279   55.65321
  35.344536  38.015778]"
1493,3.3364244557318106,16.096233,211.465,1.4210855e-13,148.78817067236423,21.591359482841906,18.610477123254874,"[ 26.525967  33.88357   59.70222  116.98509  112.87079   81.16712
  36.42694   28.824043]"
1494,2.809839438854889,13.468521,211.633,6.3552875e-14,115.96109617321125,20.70875262384583,19.47650074412158,"[ 37.49096   44.56433   67.4788   116.63604   94.30838   50.652477
  30.60118   23.30845 ]"
1495,2.6963777187738205,13.327885,211.833,5.467743,128.0463006154045,21.030335513437386,19.17436080835453,"[ 24.319395  31.811737  60.598843  93.34884  116.198425  68.84495
  39.046986  26.89816 ]"
1496,2.9141999973601678,15.24885,212.132,5.999583,119.42667394218493,19.106066029077212,21.022329121023656,"[ 23.098028  34.17315   69.973564 116.76385  136.13452   69.33928
  31.979086  24.542288]"
1497,3.6279343098094428,16.366114,212.401,5.9320674,184.55894708003385,20.28068179800787,19.870813904451552,"[ 23.927101  31.392319  55.468853 123.566284 141.33905   87.000694
  39.60443   26.603771]"
1498,2.1379007721055308,8.991076,212.552,3.4299648,76.334164500871,21.12631557396083,18.821965288811576,"[ 26.37617   50.980408  75.47729  118.22314  109.967606  60.62204
  36.87073   23.073105]"
1499,2.57987341022675,13.542455,212.776,5.6117973,127.17596330322328,19.832106822397417,20.334416487542374,"[ 24.09256   42.42738   66.28245  105.39865  110.6236    65.415474
  32.10605   24.21183 ]"
1500,2.4672565340885035,14.038449,212.942,3.7868483,134.8601550463633,23.19111728817828,17.007879589209132,"[ 33.21802   47.824924  67.40096  101.27715  107.38521   72.15855
  32.134617  20.557186]"
1501,2.6395654774142274,14.940738,213.123,5.890665,87.13941269456325,20.489422711807816,19.704579965983278,"[ 24.181894  31.688871  54.770756 109.32398  117.764046  70.60367
  36.013714  28.061499]"
1502,4.349433054872764,15.918542,213.575,1.8758866e-13,221.6104727649423,18.795639043304732,21.425244113059247,"[ 23.552542  39.331333  60.648605 107.45406  123.69246   63.94189
  39.702362  27.444363]"
1503,1.6358831924196109,11.310847,213.729,2.542115e-13,74.06963054797194,17.85294691672123,21.770401480147424,"[ 21.349781  34.127247  68.544464 107.925575  87.496475  51.01256
  35.38501   28.413614]"
1504,2.5138902870397013,13.912957,214.119,2.8209978e-13,128.38556098280492,22.366501050674202,17.793847678123715,"[29.833143 35.163803 56.860806 80.905426 97.551346 77.98811  38.30881
 24.071491]"
1505,5.006759957004821,16.486063,214.66,2.842171e-13,188.06535606920326,19.997764885867472,20.20158232447828,"[ 26.091948  42.716125  72.724304 101.64087  105.21301   69.6444
  40.422344  29.523628]"
1506,2.543342915287358,14.664805,214.914,1.9895197e-13,136.942373031629,18.286812382926886,22.045536676716527,"[ 22.381348  27.999353  54.70448  139.46364  120.70271   67.11916
  55.23146   29.201553]"
1507,3.356724666391611,16.524456,215.154,2.0495186e-13,128.78988372335183,17.795194972749368,22.42134637096199,"[ 23.39242   32.98737   53.24246   93.279686 120.60405   81.803894
  43.037163  32.94056 ]"
1508,3.2202525896230014,16.185978,215.46,6.0140805,143.89009546425106,23.98793451585518,16.27718550945599,"[ 33.163475  40.749115  60.01318  114.87785  118.68253   74.464584
  29.202375  19.778051]"
1509,2.5740849933062373,14.628698,215.679,7.9242954,122.97876243915984,19.099172127018267,21.080150410178305,"[ 22.678795  33.993275  53.51209  116.48121  142.24985   83.74758
  33.924942  25.236723]"
1510,2.546851987211767,12.281931,215.827,6.922381,129.04320530858692,20.467564327499204,19.65828162903607,"[24.94059  35.970207 58.355293 91.41004  95.51187  67.95088  38.920456
 24.585592]"
1511,2.694782661460197,15.176763,215.981,3.7166817,121.25055338846107,22.722654354390144,17.31709832934729,"[ 31.51407   39.436234  57.258274  87.70012  112.1281    68.88209
  33.33232   26.145866]"
1512,3.3286638625655853,15.492662,216.343,1.2710575e-13,162.19391622389827,20.171178385301072,20.05534968500962,"[ 25.776068  35.428288  67.31438  125.52925  121.06489   75.37443
  36.29538   24.1385  ]"
1513,1.1900336217544267,10.811718,216.425,1.8198774e-13,47.75046737410631,15.049315161532094,25.0612622167436,"[ 17.986235  21.999443  31.45002   92.35357  111.83285   61.256104
  39.826286  32.30382 ]"
1514,2.852377765232417,17.249952,216.687,6.8317633,127.91392172338253,19.478402636175552,20.728152608344693,"[ 23.828499  37.32522   74.20807  112.58169   98.84096   64.64121
  39.095066  28.299715]"
1515,4.224948246573851,14.002042,217.006,5.4554663,140.48239114371273,17.274904841231518,22.883982355798256,"[ 21.011602  38.47419   71.618576 107.13551   95.00649   63.31149
  42.49444   35.66467 ]"
1516,1.314787055317543,7.5828156,217.14,8.351336,56.480060420128495,19.87605378672665,19.19756382438259,"[22.5064   31.453516 50.026115 68.31645  84.37495  48.23512  30.88482
 24.219156]"
1517,2.6067796326672426,16.080395,217.301,10.3338375,128.96924635537258,21.870391206862557,18.388486598178314,"[ 35.687492  41.602955  63.59537  101.62506  105.7242    70.39968
  40.300682  26.763342]"
1518,3.6362248489148956,14.739781,217.613,1.9539925e-14,132.19279784263733,18.340645618749335,21.833826408644487,"[ 21.996788  30.451693  64.51295  110.38856   98.550064  63.741932
  40.790257  31.206257]"
1519,3.259923733074325,16.297413,217.92,1.4210855e-13,120.6301656941489,21.84064585011132,18.375163274821404,"[ 25.992207  33.414948  55.841286 105.11866  136.84962   88.869415
  33.674313  22.118357]"
1520,2.617374559904329,14.208487,218.086,1.2710575e-13,115.16244598593029,16.62917095358077,23.538244376751102,"[ 19.617939  25.67745   49.5868   106.046425  98.66134   71.524574
  53.135498  40.386467]"
1521,3.7189235551891495,16.862848,218.438,2.3437141e-13,140.65341381026542,21.09460918781486,19.140455958136133,"[ 27.40307   44.32822   63.983967  95.31191  111.114365  78.54572
  43.515675  24.407652]"
1522,4.9225482467075485,17.471336,218.973,4.000237,192.70659894608013,19.14864924624452,21.033911135413263,"[ 24.129929  37.956882  60.766846  97.4038   107.94791   75.089584
  50.54312   31.71447 ]"
1523,2.273475130377296,13.475911,219.12,1.2141759e-13,108.77911217171491,22.22066795770731,17.922182508470897,"[37.431816 33.781067 59.87043  90.93998  97.919525 66.95855  36.036095
 23.854654]"
1524,3.590478400788157,16.013876,219.343,4.585328,145.29897169947097,20.531045391241143,19.637605529870804,"[ 26.435905  32.737793  53.644516 104.37534  141.33673   78.08799
  37.54924   23.884878]"
1525,2.688968491928483,14.31946,219.49,7.05046,138.39370969780552,21.93973196275487,18.19606859823945,"[ 32.0395    36.397316  56.88027   98.802734 149.84013   83.03919
  30.784628  22.097462]"
1526,2.3331878501311016,14.062234,219.725,8.136654,120.2542219462654,21.00577723589466,19.21063819860227,"[ 24.578238  36.42767   62.95074  103.36151  108.35867   63.42048
  32.690765  24.38634 ]"
1527,4.0278013392149905,15.754102,220.269,6.0085573,154.41416768645786,22.14029595179325,18.09071266117701,"[ 27.59949   41.894505  71.79112  110.21131  106.66755   59.757908
  35.61518   24.777477]"
1528,3.550705111116568,14.973689,220.542,6.221284,136.39374436526936,21.630346814437473,18.576648639942796,"[ 25.754206  37.66531   65.02119   96.10901  102.292404  74.867355
  45.82124   23.836672]"
1529,1.2003418155911711,13.677002,220.809,6.041667,135.65583561842882,22.346789584092736,17.895644119587867,"[33.104477 38.11089  51.209576 80.85948  81.15588  67.22334  42.24795
 24.573391]"
1530,2.0761754246941506,11.332593,220.972,6.3948846e-14,171.44332632086025,23.80127535667278,16.03897342845345,"[ 28.486496  42.738785  53.873165  79.133736 100.79846   62.049633
  30.02107   27.92115 ]"
1531,1.617534832322321,10.28081,221.064,5.3808317,60.14885186354867,18.76661097603963,20.639523368039466,"[ 25.086681  33.238613  66.18891  108.52541   77.68941   46.32525
  32.63637   36.5311  ]"
1532,2.7508703967830854,15.848035,221.356,1.4210855e-13,131.808270274669,19.966678316030322,20.238945283879463,"[ 24.761805  39.312496  65.340195 115.72908  102.744156  62.197453
  45.98855   24.082256]"
1533,3.0961498841472936,16.966599,221.597,2.842171e-13,144.10088023137422,18.57414435548044,21.618357259074315,"[ 23.907562  34.414223  51.130505 102.33903  114.72028   76.86708
  46.616436  30.011957]"
1534,0.5917228129811235,14.795539,221.741,4.978397,148.14646301449957,20.035887835487344,20.0943262604671,"[ 27.905197  31.975382  49.207962 111.1348   126.89892   88.75796
  40.773113  24.667877]"
1535,3.3614631762157967,16.808048,222.056,5.948229,149.00221647888742,21.233633854861154,18.938565798855098,"[ 30.158005  46.124977  82.08414  101.536644  91.51287   73.27073
  35.36419   25.931452]"
1536,0.7268537968764758,14.168683,222.287,1.1368684e-13,116.95551779366068,20.74566625335844,19.41631029708863,"[ 24.88268   32.676426  55.74729  129.60326  135.61736   75.26861
  32.339157  32.87883 ]"
1537,2.6932879266983596,12.687781,222.445,6.7397466,105.23492702008518,20.33253407409604,19.85487880009201,"[ 23.946796  36.994797  67.06447  107.44162  102.34098   66.80556
  38.774784  25.662714]"
1538,1.8885899994506974,9.839713,222.521,1.1718571e-13,77.99738001276913,20.81511325348854,19.12982818178346,"[ 24.554806  31.940823  74.75111  115.87029  100.51922   45.2348
  30.03744   24.909948]"
1539,3.2306704143362595,15.85564,222.853,4.0990372e-13,124.8358420379096,21.858264494710554,18.322414480080354,"[ 25.960482  33.190414  65.40752  111.65275  121.61584   76.33253
  34.67704   22.296103]"
1540,4.541818574424186,16.206436,223.234,7.1054274e-14,188.3854492198866,20.2854599671926,19.975228535234677,"[ 25.316772  37.538162  59.270287 105.03818  118.93374   77.56113
  42.260197  28.837631]"
1541,2.4587648889759053,13.91667,223.403,1.1457157e-13,98.6049152063658,17.402925136259412,22.686021190051562,"[ 20.52059   31.208967  64.936165 123.37447  112.99936   66.99448
  40.18104   28.036446]"
1542,3.022025866712762,16.529764,223.62,5.94087,133.22179710237737,21.0735013925157,19.164028034950377,"[26.06765  39.368416 56.902493 78.27245  97.074585 74.66684  42.044178
 26.828316]"
1543,4.8896092085307385,15.285732,224.103,6.264324,203.55535176111974,18.9897275790713,21.17839757373679,"[ 24.62922   37.996353  62.070114 112.41237  113.17714   75.49617
  45.816654  28.900578]"
1544,3.306814482150636,15.176273,224.372,1.1718571e-13,145.23225199228781,22.302037041686784,17.882155852523915,"[ 31.906012  37.18786   50.09975   90.38125  132.91263   76.984245
  45.44268   23.464758]"
1545,1.859983488270694,13.449113,224.497,8.038873e-14,93.96572509002124,23.990868851159078,16.102768205236803,"[28.76224  34.58128  50.74546  78.10936  91.78483  63.550556 38.593094
 23.470358]"
1546,1.8515457939732551,11.201917,224.703,5.9531193,73.30983667778517,20.342852128722768,19.824969654442278,"[ 23.552914  29.586103  45.418797  87.02972  116.8024    70.91081
  38.81162   33.49089 ]"
1547,3.191506850793163,15.7211685,224.95,7.5857286,148.60101644478658,21.951734915249506,18.07996540002214,"[ 26.095844  34.943645  67.266235 109.0086   120.98277   66.86594
  31.579386  22.544573]"
1548,3.964621189806169,13.456123,225.283,3.3452923,157.88242470020862,21.04983530978568,19.116524616547764,"[ 25.293852  34.86036   61.13342  111.72293  143.35085   79.45264
  32.428265  23.387003]"
1549,2.1604264441386842,14.458667,225.432,7.5585384,110.15371110244371,25.2712891332532,14.517669101955104,"[34.79964  49.684734 69.558395 83.52397  85.34211  44.896503 28.485462
 17.848116]"
1550,3.0575413585712883,5.768073,226.089,6.6660895,170.17497598393854,23.855335256946095,16.37899768320791,"[ 31.05049   43.630054  77.57903  103.92074  116.347916  71.662544
  32.44149   20.204252]"
1551,2.864193577500368,14.607993,226.587,5.7255473,112.6846256809437,21.984041635640985,18.337973393438237,"[ 26.163658  39.830154  73.69573  126.34799   88.740585  54.48342
  36.58843   24.503609]"
1552,4.643832291739737,15.436093,227.026,4.4651437,183.1309424722856,20.824222037026182,19.382047264347328,"[ 25.930645  35.196827  55.572464 113.33391  144.78299   89.95223
  34.20585   26.662268]"
1553,4.743324926902096,15.831286,227.605,2.0495186e-13,232.61760836393478,20.809789114123987,19.370660544954138,"[ 28.332867  34.9986    68.27115  113.71954  125.48592   79.94924
  40.042046  23.753643]"
1554,4.570198987630136,16.986786,228.106,5.684342e-14,201.35727043339293,21.470792182657206,18.766611751658466,"[ 25.797033  37.993256  68.33974  106.09906  109.4309    69.62445
  40.670277  22.78217 ]"
1555,3.4408935342456637,15.914097,228.39,1.7053026e-13,143.63498516526806,17.747380485060916,22.488071851269478,"[ 21.176382  28.039463  54.18065  128.7148   147.37865   80.135956
  38.18679   27.365284]"
1556,2.4535830187298706,14.903294,228.606,5.461194,117.03364466044617,19.95092177411663,20.26303760740617,"[ 24.091627  34.77516   74.9828   108.062294  97.74658   63.96076
  35.43214   36.55649 ]"
1557,3.464241027334419,14.332137,228.885,422.77792,135.6812359077339,19.850543041548107,20.351813206073825,"[ 25.95136   39.602642  57.507896 100.99693  109.06289   83.394585
  43.238014  25.682753]"
1558,3.9334235827022694,15.055631,229.181,4.984287,164.9131433623891,20.099066662089353,20.169269788367497,"[ 29.23673   34.13327   54.722168  95.091156 121.5681    83.93438
  41.66798   24.755703]"
1559,4.527146574042242,16.117825,229.576,4.4576607,221.36049733239852,19.548348739297808,20.64077601167722,"[ 23.799187  36.954323  69.264946 112.848595 109.08006   73.61179
  40.82017   27.13504 ]"
1560,2.803062379023108,16.653538,229.863,2.5923247,162.9603377862196,16.757882176948286,23.358394436377203,"[ 24.801111  32.999004  63.519432 109.069275  83.023544  67.23375
  55.71022   32.113533]"
1561,2.440410447461868,13.717803,230.019,1.4210855e-13,141.54634062143333,20.15643477005724,19.37641395819386,"[33.508553 36.55345  60.37591  96.758644 85.10777  61.01998  35.261486
 29.724815]"
1562,2.062310652903085,13.688148,230.144,1.4426817e-13,45.933865274926326,22.283099789420714,17.704434363034803,"[ 26.28902   33.43146   54.948006 104.97819  131.62383   64.391335
  28.462538  22.058699]"
1563,0.9279941650079931,15.621849,230.441,200.80923,127.87821281597816,21.351157729359063,18.57015584370292,"[ 25.439661  31.585073  46.946613  86.618645 118.60195   93.04521
  39.5552    22.796583]"
1564,3.542638704713874,14.029777,230.71,4.554026,140.48936421048737,18.52330886243699,21.678418767349328,"[ 22.265678  30.67524   65.51827  134.09767  133.8365    70.743484
  40.099316  32.277466]"
1565,3.7659541760706166,13.15936,231.053,6.909107,175.44012398317165,19.893718268663093,20.29716547250037,"[ 27.008385  36.77367   62.278996  97.79914  105.72234   71.767654
  43.547016  28.442337]"
1566,2.3287088331842463,13.46544,231.171,6.9549313,60.36422620589922,16.89367503982571,23.266540719615467,"[ 19.543182  33.035427  60.9986   100.8245    85.463585  62.745525
  43.06821   43.374847]"
1567,2.761655571990594,13.930838,231.419,7.006011,150.78103973950638,20.305726057735864,19.928438845767424,"[ 27.83142   36.429337  63.77861  105.24397  102.72501   81.68937
  42.548203  35.01256 ]"
1568,4.095420534313764,14.491534,231.959,4.1913366,171.65989813549535,21.952287045265063,18.250174420382304,"[ 26.622578  38.849865  67.04392  102.964355 122.269264  78.73753
  31.397503  22.646133]"
1569,2.287326205076565,13.601757,232.133,1.6077747e-13,135.19055131800866,17.05836400898394,23.086786694612652,"[ 20.734663  31.687437  60.110924 116.17508  127.77468   73.23309
  39.730244  31.44023 ]"
1570,2.786526245419747,15.1015005,232.367,6.242249,153.08469617560618,19.408823187976992,20.790308879032644,"[ 22.958736  37.90111   66.36309  118.58337  110.52201   66.14693
  34.45253   25.223995]"
1571,3.1980320081557103,16.268784,232.875,1.2021619e-13,137.19753029369272,20.848123465552177,19.368750391073693,"[ 25.03124   36.21907   60.47754   91.02162  114.16469   81.97834
  38.460052  25.466894]"
1572,4.05338096360335,17.075676,233.283,2.1691928e-13,151.7511085373514,21.018381392176924,19.112309645509093,"[ 25.14188   36.39904   67.572556 124.86382  111.08285   75.38028
  39.34864   23.63477 ]"
1573,2.8298414474955536,16.437958,233.506,8.817022,125.85016969704041,19.67496593004717,20.51842668068767,"[ 25.817453  33.24492   58.558743 104.67698  107.64853   71.02734
  36.76281   30.415588]"
1574,1.229745221904835,9.148218,234.288,2.4283518e-13,222.45914437524945,21.735681904558977,18.50485248517507,"[ 37.037968  51.549965  73.7063   104.962166 102.37575   59.344307
  35.18102   26.17431 ]"
1575,2.3785546901223062,11.896831,234.421,2.542115e-13,130.06122699492602,20.537051222969843,19.66926763738064,"[ 27.984049  30.27299   48.6246    82.79277  102.95292   72.53084
  41.47834   24.774141]"
1576,4.137799317477236,14.225446,234.947,5.9344254,190.39010789054444,22.39583802345848,17.79291740565165,"[ 29.737059  37.933956  58.605686  92.5537   110.05023   79.80237
  37.491325  22.594746]"
1577,3.1964380703963604,15.002918,235.179,5.684342e-14,124.49400225750986,20.883678737697785,19.254933336822212,"[ 30.81132   33.26027   63.664948 106.23531  111.96675   71.23785
  39.95335   37.04084 ]"
1578,-14.222952835988997,7.7345424,236.439,1.6077747e-13,216.945218035814,19.133986098689952,21.23698429979236,"[ 33.90537   47.61107   72.10669  105.7431    84.279625  51.876614
  32.621243  24.36562 ]"
1579,3.415106135992153,16.08676,236.699,2.511143e-13,164.93639248377954,19.104632122934884,21.04354355910645,"[ 24.460968  30.064425  61.65153  113.77988  102.60604   67.190865
  44.540226  30.92394 ]"
1580,3.4979750959016704,16.192242,237.015,2.478766e-13,151.116353811611,17.423461201252273,22.691114725080688,"[ 20.313873  30.001476  60.212196 116.18202  118.83559   72.156746
  40.07919   28.202677]"
1581,2.7191404662864587,13.172633,237.292,1.4210855e-13,105.59567283253031,19.783392854138256,20.321443196203163,"[ 26.005474  36.077354  61.865448  95.74573  110.43273   55.857155
  37.55199   35.02133 ]"
1582,3.295180007815676,15.693907,237.516,2.608766e-13,111.30778115851761,21.960521464377788,18.213740264829667,"[ 26.255476  32.8068    55.35213   97.16563  109.21913   89.50558
  34.210373  22.38294 ]"
1583,3.0458388667644796,11.651384,237.733,1.1368684e-13,150.8501102122888,18.508718379830405,21.495183050546096,"[ 22.507704  31.222353  48.20658  109.96358  117.05936   79.83631
  40.357998  26.154749]"
1584,2.705153361686683,14.503068,237.88,1.2710575e-13,126.72311194638607,19.40511024264255,20.578426807770374,"[ 26.78647   48.81511   76.60015  105.978226  96.88798   57.812977
  33.475143  25.083876]"
1585,2.7700574526966175,11.63604,238.168,5.3280983,152.29589303724097,19.38415085204172,20.82951638342641,"[ 23.093485  30.083881  48.998615 105.38628  157.81102   91.151054
  44.23985   25.583487]"
1586,4.120136273323094,12.565527,238.508,2.842171e-14,140.05992454351917,18.772553658738563,21.41337747937304,"[ 22.33955   29.819979  58.924004 109.99534  129.4822    83.112885
  35.965027  27.579607]"
1587,2.7631814762184703,11.26738,239.049,5.1420493,99.08174104106376,21.31792148588796,18.293003065816894,"[ 33.285213  42.167     74.800125 102.708626  93.74611   60.592426
  30.369562  23.906612]"
1588,3.855205873897234,13.947482,239.475,4.312234,165.20153193363984,20.8278177908141,19.361782702316386,"[ 25.822123  38.60218   65.78422   96.038895 104.582825  68.18479
  39.879868  23.890713]"
1589,3.039034770239729,17.090416,239.743,5.3598356,165.80701968177735,19.22920747782054,20.910493146443535,"[ 22.192358  32.888115  58.10678  107.990654 128.4863    83.319466
  43.387043  29.666842]"
1590,3.379496898018596,15.56734,239.966,1.4210855e-13,133.74597364255325,18.33837339581352,21.841561360379693,"[ 22.199043  35.44554   61.83336  111.11691  120.957695  73.30916
  48.514595  33.37375 ]"
1591,-23.487211649343863,4.28633,241.618,1.1566797e-13,131.0889182160822,15.221818895982697,25.031916745203844,"[44.52705  62.00896  82.7139   95.016075 87.76141  50.659904 26.241955
 18.373518]"
1592,2.3332735926614325,14.479584,241.87,3.4576503e-13,117.49625105556575,20.24340155879734,19.877406375360426,"[ 23.119951  30.109833  50.48562   94.49949  126.52157   87.44055
  56.35177   25.396784]"
1593,2.3147244182254725,7.064532,241.979,6.266512,96.11642623016229,18.06100573561595,22.04175840683307,"[ 20.772884  26.35552   40.200474  94.92142  111.46529   63.469986
  34.906666  33.81995 ]"
1594,4.20607131234328,16.284695,242.309,8.526513e-14,180.90425812423857,18.687771689813385,21.46273617578657,"[ 22.386253  32.173286  65.38392  118.67927  118.960884  70.453285
  42.971462  27.932503]"
1595,2.8637041127003995,13.035412,242.633,4.8440604,135.93660038125503,20.060767457997795,19.950925738358094,"[ 24.20312   32.247784  65.71448  113.22002  126.677505  71.908035
  37.838512  23.695814]"
1596,1.9794470082883355,8.593615,242.774,1.2141759e-13,97.06100843083513,18.795531672832443,20.252098635323573,"[25.932814 42.196716 57.829144 74.97328  68.18666  47.793514 37.196487
 33.46568 ]"
1597,1.705654102194883,12.964663,242.869,1.1368684e-13,138.9486697690284,20.812847531089062,18.52706282668968,"[41.111145 44.979668 71.482735 76.120445 81.76744  57.372948 29.487484
 25.144474]"
1598,2.5816221738110845,14.70007,243.208,370.00992,198.4811557717621,19.805266852750535,20.31130944081169,"[ 23.25124   31.03336   45.98994   95.93297  133.08398   95.898575
  44.98576   33.369152]"
1599,2.4508894538719064,14.934695,243.368,8.637761,151.6909099148482,21.354445461679603,18.771059711647364,"[ 28.344099  45.05965   67.202126 129.60155  129.24083   70.65048
  28.674688  22.24373 ]"
1600,2.9457409504744088,13.396939,243.523,1.2612837e-13,138.2788723113798,21.865168811293053,18.354849629888054,"[ 27.593805  36.63291   56.46276   89.320915 113.691     81.6657
  37.300488  22.877075]"
1601,5.587512599470446,11.696469,244.182,2.842171e-14,217.45918760700295,20.372361893249174,19.80372809547519,"[ 25.064417  36.09136   58.929367 109.27207  124.14309   79.73605
  36.65097   25.84664 ]"
1602,3.036938108125636,16.810444,244.872,2.3821732e-13,126.57844806288794,18.977943579934152,21.286547939064597,"[ 22.678274  30.323626  73.98217  102.48584  112.93848   62.68558
  37.24616   29.312235]"
1603,4.501476235004222,13.781767,245.228,2.842171e-13,156.5740547284888,19.839221613383035,20.382801925618732,"[ 23.80028   34.31983   60.54747  128.20462  144.34285   77.52611
  37.622154  25.298067]"
1604,1.986074933591398,10.851798,245.383,177.69945,126.53692797638169,23.853653708313193,16.37543511444359,"[ 31.293303  36.26625   51.262703  90.07162  106.417404  66.917404
  32.339516  19.654081]"
1605,2.4360675508032363,13.951006,245.594,5.2025223,165.77924656191212,20.454164063122512,19.709902849718535,"[ 39.78588   44.12703   60.45384  100.43888  104.54314   53.804626
  31.660553  24.90999 ]"
1606,4.197482623101328,16.113062,245.906,487.1309,158.8350889102397,20.00596820324189,20.147288137730225,"[ 27.3438    36.86656   54.85781  101.80018  109.34749   70.473526
  43.76497   25.27349 ]"
1607,3.2849541606806856,15.3107605,246.111,2.842171e-14,125.08000129737815,19.02941155784563,21.115533104847785,"[ 23.559233  39.08519   66.85878  112.59477  114.801636  61.415916
  41.39114   33.491756]"
1608,-1.493926889659014,11.838969,246.198,2.0495186e-13,64.05831088170345,18.617139406415358,21.56869654027819,"[ 21.948584  28.337358  48.504993 110.237564 104.04323   69.26152
  42.602123  32.1054  ]"
1609,2.1110792236468323,15.955526,246.441,6.802181,139.2383588728564,19.121304114793706,21.044603373643085,"[ 34.99      39.148136  53.287525 112.41855   95.663536  68.57814
  34.1553    25.067297]"
1610,4.216124524321155,14.296686,246.712,5.411268,123.4387947285367,19.625282480693908,20.639747549322728,"[ 26.704493  34.83998   57.54769  105.16799  110.03218   75.704384
  39.266228  29.768702]"
1611,3.9443092942840443,15.830776,247.022,2.3437141e-13,144.56040164514226,19.168297434332565,21.08700304884703,"[ 24.273382  29.773432  48.190247 109.932846 148.5012    95.087654
  42.740543  25.945309]"
1612,0.5965659232380861,14.269819,247.254,1.2710575e-13,105.39287770356898,19.247881430122668,20.86825788167422,"[ 30.570969  36.335117  69.06437  111.793884 106.604126  59.255737
  38.304142  25.171255]"
1613,5.326189826012393,12.918287,247.844,2.542115e-13,219.18027569960614,22.03022786281146,18.18092474434968,"[ 27.257654  34.75394   67.24723  119.09684  123.78256   66.501724
  35.307755  23.069721]"
1614,2.139152905175562,10.926272,247.966,1.89715e-13,117.57512132188603,21.129801640347917,19.12677945108858,"[ 24.94954   32.28594   54.52427  121.087944 123.65978   62.600536
  38.458607  24.06713 ]"
1615,1.281186756179976,11.210919,248.099,7.452521,152.2700272397511,26.646254583433638,13.566723287972406,"[51.385036 42.975197 53.34419  89.948814 92.550285 56.788605 20.562727
 15.492039]"
1616,2.7395753165884247,10.505005,248.348,2.481819e-13,94.60293418596034,19.960168579249075,20.242610295195387,"[ 22.740383  29.386595  45.162823  90.3254   133.37515  106.836105
  44.031155  31.047457]"
1617,2.320999896620311,14.001629,248.482,2.842171e-13,131.86626555650753,16.9956236790797,23.165789738021818,"[23.551989 32.93117  61.36662  96.173225 98.281044 64.46491  37.151226
 29.428398]"
1618,2.886456044929958,15.718114,248.775,5.8300257,139.67268043550106,19.442883700851382,20.79796210569054,"[ 23.316261  30.451206  57.92559  104.80477  148.98596   88.813354
  49.909573  27.323307]"
1619,2.9425547198046913,13.916801,249.04,283.944,167.91306848502364,18.75168667474639,21.418169232150348,"[ 24.136713  30.033125  48.654987  94.492485 136.4435    84.837166
  39.648148  26.24943 ]"
1620,3.49929844047162,15.801827,249.277,7.555185,194.4672226448238,20.511736541226178,19.66080534683517,"[ 24.345589  33.60765   70.338425 113.948135 135.4543    78.78063
  39.849205  24.249952]"
1621,4.284832802014352,7.4993196,249.626,7.4374857,160.81887740625118,23.081098112952034,17.06912271807828,"[ 28.626335  41.010414  61.689342  97.95553  117.98852   74.75231
  31.536602  20.492228]"
1622,4.092957914659835,15.411342,250.066,4.2632564e-14,148.342233630175,20.299886856796007,19.953452017272465,"[ 27.216702  34.67788   53.38792   82.45165  113.591576  87.381256
  45.935463  29.692327]"
1623,1.6658281387956977,10.110692,250.141,1.4210855e-13,169.93951732578967,19.810483427737424,20.361731800579197,"[ 26.396349  44.79091   57.67251  100.78706  109.83729   58.033077
  32.5616    23.774326]"
