frame,game_cnt,time,v,ey,ephi,s,reward,reward_component0,reward_component1,reward_component2
15072,264,671.61,3.418181818181821,-0.8579757704032722,-0.3808916104972102,6.468711097034316,0.06588808689340435,0.05446133857848804,0.011426748314916305,0
15084,264,671.68,3.781818181818185,-1.2859005277234812,-0.32477785020782335,6.468711097034316,0.0925767225151073,0.08274820980272135,0.009828512712385957,0
15096,264,671.75,4.03636363636364,-1.670296651146428,-0.3389221590613376,6.468711097034316,0.11780214118489918,0.10797435429130627,0.009827786893592915,0
15108,264,671.83,4.327272727272731,-2.1784271329563785,-0.4294058376566401,6.468711097034316,0.1532531496944758,0.14070981385516054,0.012543335839315235,0
15120,264,671.91,4.654545454545458,-2.903308501521343,5.681745972078811,13.087892729268077,0.016435893173026905,0.1870570786351031,-0.1706211854620762,0
15132,264,671.98,4.981818181818186,-3.871789299102532,5.527476314438648,13.087892729268077,0.08326116710070386,0.24959002612148248,-0.16632885902077862,0
15144,264,672.05,4.872727272727277,-4.969139787486293,5.527481354978969,13.087892729268077,0.15621346324034716,0.3220379038897162,-0.16582444064936905,0
15156,264,672.12,3.5272727272727296,-5.890031538065772,5.489981051561227,13.087892729268077,0.21945493530335128,0.384239675148615,-0.16478473984526373,0
15168,265,672.25,0.18181818181818185,-0.0019393939393161706,-0.08237640731767648,7.102164244979957e-14,20.086548319474705,-0.0,0.08654831947470508,20
15180,265,676.13,0.32727272727272716,-0.13381686199629073,-0.08828522981553943,7.102164244979957e-14,0.010688172566214467,0.008127913667611167,0.0025602588986033004,0
15192,265,676.23,0.3272727272727272,-0.2084643712214139,-0.1325087299009322,7.102164244979957e-14,0.017158332872030377,0.013183070975002409,0.0039752618970279666,0
15204,265,676.3,0.3636363636363636,-0.30726232637823764,-0.17670461707414997,7.102164244979957e-14,0.024764892661735285,0.019640429109408445,0.005124463552326839,0
15216,265,676.38,1.381818181818182,-0.5431290025857668,-0.2587275531212483,7.102164244979957e-14,0.040939919375179316,0.033615573569517776,0.007324345805661538,0
15228,265,676.48,1.7818181818181826,-1.111189438995651,-0.33135225668168955,7.102164244979957e-14,0.07983180210433516,0.07015211097946997,0.009679691124865197,0
15240,265,676.56,1.2000000000000002,-1.5875246277834694,-0.4943467248386413,7.102164244979957e-14,0.11685969168347767,0.10264224389525892,0.014217447788218743,0
15252,265,676.64,1.3090909090909093,-1.9447359048441981,-0.5557095760772217,7.102164244979957e-14,0.14308125899872093,0.1262349700789366,0.016846288919784333,0
15264,265,676.72,1.636363636363637,-2.4284432025609988,-0.5585983273899191,7.102164244979957e-14,0.17429236977873208,0.1574473015807627,0.016845068197969368,0
15276,265,676.8,2.1454545454545464,-3.012006064322181,-0.5498797095475294,7.102164244979957e-14,0.21165226932503015,0.19524262149228647,0.016409647832743676,0
15288,265,676.88,2.5818181818181833,-1.371433018287815,-0.5022550640389403,6.468711097034309,0.1033639246167504,0.08829627269558218,0.015067651921168207,0
15300,265,676.96,1.9272727272727281,-1.7252341981979034,-0.5137783349211178,6.468711097034309,0.1275334497335915,0.11220694507084306,0.015326504662748422,0
15312,265,677.04,1.9636363636363645,-2.0530879303029423,-0.560102646451496,6.468711097034309,0.1504368012602969,0.13363372186675201,0.01680307939354488,0
15324,265,677.12,1.636363636363637,-2.350746939566773,-0.5485093482272227,6.468711097034309,0.17010290086351998,0.1536476204167033,0.016455280446816684,0
15336,265,677.2,2.363636363636365,-2.671866510292271,-0.5340461057544812,6.468711097034309,0.19027962610329444,0.17425824293066,0.016021383172634435,0
15348,265,677.28,2.2909090909090923,-3.055179853662105,-0.46058389474366734,6.468711097034309,0.215131116699334,0.19971475674380876,0.01541635995552522,0
15360,265,677.36,2.5090909090909106,-3.3938422190007187,-0.44906653841958244,6.468711097034309,0.23565133439114774,0.22209300012811956,0.013558334263028176,0
15372,265,677.45,2.472727272727274,-3.7204464261007044,-0.3886698742946524,6.468711097034309,0.2556350902071257,0.24388865586784544,0.011746434339280274,0
15384,265,677.53,2.5454545454545467,-3.9989537797530383,-0.3512339741234731,6.468711097034309,0.2729265946368308,0.2623895754131266,0.010537019223704194,0
15396,265,677.61,2.61818181818182,-4.285676119167866,-0.3656079878154799,6.468711097034309,0.29217542440629307,0.28120718477182866,0.010968239634464395,0
15408,265,677.69,2.654545454545456,-4.570032757835853,-0.3425886887838341,13.08789272926807,0.3103303742107662,0.30005271354725116,0.010277660663515022,0
15420,265,677.77,2.61818181818182,-4.849603276845791,-0.3339624332970037,13.08789272926807,0.3285822370776975,0.3185633640787874,0.01001887299891011,0
15432,265,677.86,2.5090909090909106,-5.126006661895136,-0.34258645011218336,13.08789272926807,0.34708909204728977,0.3368114985439243,0.0102775935033655,0
15444,265,677.94,1.2000000000000002,-5.328031539672026,-0.2790564481129669,13.08789272926807,0.35945027698387577,0.35099119045116406,0.008459086532711711,0
15456,265,678.02,0.07272727272727274,-5.375002051476544,-0.25266196619454817,13.08789272926807,0.3622979966499431,0.35471813766410665,0.007579858985836445,0
15468,265,678.1,0.2545454545454546,-5.3818048017681965,-0.2940049993748901,13.08789272926807,0.3637332012441882,0.3550900082259674,0.008643193018220727,0
15480,265,678.18,0.40000000000000013,-5.411016824369057,-0.28224311281406855,13.08789272926807,0.3655892150762883,0.35694524673196854,0.008643968344319717,0
15492,265,678.26,0.8000000000000005,-5.462328392995118,-0.26757903684513495,13.08789272926807,0.36825270876276567,0.36013742478365596,0.008115283979109687,0
15504,265,678.34,0.836363636363637,-5.524399050308887,-0.2282146315872331,13.08789272926807,0.371040076219295,0.3642815153008543,0.006758560918440737,0
15516,265,678.42,0.836363636363637,-5.582271292051334,-0.2428682344049653,13.08789272926807,0.3753619544575259,0.36807590742537694,0.007286047032148958,0
15528,265,678.5,0.9090909090909097,-5.655662871013544,-0.28972487468535046,13.08789272926807,0.3815083940040329,0.3728166477634724,0.008691746240560514,0
15540,265,678.58,0.4363636363636367,-5.720013350168818,-0.27505294134522407,13.08789272926807,0.38552911764325887,0.37727752940290216,0.008251588240356721,0
15552,265,678.66,0.6545454545454551,-5.756522001188748,-0.28389797468617894,13.08789272926807,0.3882639462063978,0.3796588494041378,0.00860509680226,0
15564,265,678.74,1.7090909090909097,-5.836317439402326,-0.15834826149354253,13.08789272926807,0.3899212562320476,0.38473453230639204,0.005186723925655582,0
15576,265,678.83,1.7090909090909092,-5.911249022430516,-0.07142990858168341,13.08789272926807,0.3923786907820068,0.3898876454624585,0.0024910453195483126,0
15588,265,678.91,2.4363636363636374,-5.92062242869782,0.04444464384836566,13.08789272926807,0.3897590867831104,0.3909194720621561,-0.0011603852790456992,0
15600,265,679.0,4.072727272727275,-5.877957576619645,0.04158350815756107,19.79316362878518,0.386982376614745,0.3882298818594718,-0.001247505244726832,0
15612,265,679.08,4.763636363636366,-5.8186565881663155,0.04719217203051285,19.79316362878518,0.38301108198255535,0.38442684714347075,-0.0014157651609153854,0
15624,265,679.16,5.454545454545458,-5.749843713772325,0.042638621645894936,19.79316362878518,0.37876711332088303,0.37984766623008837,-0.0010805529092053278,0
15636,265,679.24,5.200000000000003,-5.62975443285415,0.1405218946822009,19.79316362878518,0.36885597290723143,0.37273586848266144,-0.003879895575429981,0
15648,265,679.34,5.309090909090912,-5.3586531774215205,0.15170861043770012,26.506601527294155,20.350415969220734,0.35513482169461397,-0.004718852473880472,20
15660,265,679.42,5.927272727272731,-5.108411800534194,0.12663718859235074,26.506601527294155,0.3345942307085515,0.33847669834662714,-0.003882467638075675,0
15672,265,679.51,5.890909090909094,-4.867308562278827,0.1373595948816817,26.506601527294155,0.3186675232533759,0.3226218493320549,-0.003954326078679009,0
15684,265,679.6,5.563636363636367,-4.52835732784067,0.2570972394237976,26.506601527294155,0.29384619393169986,0.30122448974050764,-0.007378295808807768,0
15696,265,679.68,6.109090909090913,-3.863752976091731,0.48773302514569083,33.148450839094345,0.24575460708833388,0.2598877018261606,-0.014133094737826726,0
15708,265,679.76,5.600000000000003,-2.856013812973067,0.6656151353521265,33.148450839094345,0.174614962155537,0.1945834162161008,-0.019968454060563794,0
15720,265,679.84,5.563636363636367,-1.7397109151286316,0.6347557508747901,33.148450839094345,0.10027853713696765,0.12074827336135875,-0.02046973622439111,0
15732,265,679.92,6.072727272727277,-0.6102525952283873,0.6847317095846364,33.148450839094345,0.026674874148908168,0.04696739339004944,-0.020292519241141272,0
15744,265,680.02,6.472727272727277,0.6565047413146775,0.7179183000384755,33.148450839094345,-0.05733845819730681,-0.03596662449859766,-0.021371833698709153,0
15756,265,680.1,6.618181818181823,2.0498567836998545,0.7289512884469018,39.648550949510096,-0.14940049573640724,-0.1275319570830002,-0.021868538653407054,0
15768,265,680.19,6.909090909090914,3.4746047695907607,0.7344484230745438,39.648550949510096,-0.24317804201501225,-0.2213095648247637,-0.02186847719024855,0
15780,265,680.28,7.527272727272733,5.051066018934374,0.8560478703225691,39.648550949510096,-0.3486876215728132,-0.32358017856250315,-0.02510744301031004,0
15792,266,680.43,0.14545454545454548,-0.004848484848401956,-0.07941901029081011,7.703378705833963e-14,0.002421990097927563,0.00012799999999499524,0.0022939900979325675,0
15804,266,680.52,0.14545454545454548,-0.06012002128467157,-0.05581354643494807,7.703378705833963e-14,0.0055634462495338126,0.0037119415540320462,0.0018515046955017665,0
15816,266,680.61,0.5090909090909091,-0.09791197119374079,-0.017416145589692178,7.703378705833963e-14,0.0063452318242549445,0.005822747456564179,0.0005224843676907653,0
15828,266,680.7,1.5272727272727278,-0.48183832210672545,-0.03773096746139171,7.703378705833963e-14,0.030047497176268794,0.029177368730051202,0.0008701284462175929,0
15840,266,680.78,1.7818181818181826,-0.9996373683162741,-0.029024829210062553,7.703378705833963e-14,0.06377481181337182,0.06290406693706994,0.0008707448763018766,0
15852,266,680.87,1.5272727272727278,-1.566902489425312,-0.008697788687664243,7.703378705833963e-14,0.10112222309830637,0.10059979758714854,0.0005224255111578246,0
15864,266,680.95,1.2000000000000002,-2.01672452423087,-0.014537202664339333,7.703378705833963e-14,0.13121265987768166,0.13086400583625707,0.0003486540414245809,0
15876,266,681.04,1.0181818181818185,-2.325080797695049,-0.02623832694726369,7.703378705833963e-14,0.15245048879753897,0.15166333898912107,0.0007871498084179106,0
15888,266,681.12,1.4909090909090916,-2.7119708855531046,-0.040825720700594204,7.703378705833963e-14,0.17763173707761815,0.1764942897053643,0.0011374473722538568,0
15900,266,681.2,2.909090909090911,0.14236309830577432,-0.016342395232899598,6.468711097034316,-0.008989361970354607,-0.009479633827341596,0.0004902718569869879,0
15912,266,681.28,3.200000000000002,0.12866049474780458,-0.013477847394593123,6.468711097034316,-0.008232098117730381,-0.008550729531987307,0.00031863141425692465,0
15924,266,681.36,3.381818181818184,0.10104619547142848,-0.03915983235865106,6.468711097034316,-0.005862297558291275,-0.006866006823285721,0.0010037092649944456,0
15936,266,681.44,3.563636363636366,0.07088841502897396,0.031220156782427733,6.468711097034316,-0.0038340004505542672,-0.004496238860296636,0.0006622384097423683,0
15948,266,681.53,4.290909090909094,0.1037954965571316,0.019880545296677266,6.468711097034316,-0.0073660757571669035,-0.006684840627183302,-0.0006812351299836017,0
15960,266,681.62,5.381818181818186,0.1353589084393143,0.022645582524407182,6.468711097034316,-0.009395676421076611,-0.008716308945344396,-0.0006793674757322154,0
15972,266,681.71,4.5454545454545485,0.15635626579664935,0.0030194784028312327,13.087892729268077,-0.010447882115016729,-0.01027283442288924,-0.00017504769212748792,0
15984,266,681.79,4.690909090909095,0.19535144956111125,0.04805005479680258,13.087892729268077,-0.01387699756042374,-0.012519830746345346,-0.0013571668140783943,0
15996,266,681.88,4.109090909090912,0.31765575301543225,0.1603925466012459,13.087892729268077,-0.024354030625852775,-0.01988161201749605,-0.004472418608356725,0
16008,266,681.96,3.6727272727272755,0.5556554778882059,0.21989791302456574,13.087892729268077,-0.041644926956661346,-0.035303652620399,-0.006341274336262348,0
16020,266,682.04,3.8909090909090938,0.8875999764083289,0.30507500610118043,13.087892729268077,-0.06559140484865753,-0.056524168571914946,-0.009067236276742578,0
16032,266,682.12,4.327272727272731,1.3220790139266034,0.4239542489823398,19.793163628785198,-0.09656846070752095,-0.08427360618322421,-0.01229485452429674,0
16044,266,682.2,5.600000000000004,2.0874572272334713,0.5195090153652022,19.793163628785198,-0.14840085080136514,-0.13281558034040908,-0.015585270460956067,0
16056,266,682.28,5.345454545454549,2.9181509275223023,0.4870331440122695,19.793163628785198,-0.20286651969533984,-0.1881717640347331,-0.014694755660606735,0
16068,266,682.37,5.818181818181823,3.742686772821763,0.5344130874380149,19.793163628785198,-0.25778595225452616,-0.24200402471713234,-0.01578192753739384,0
16080,266,682.45,6.472727272727278,4.884502750401853,0.7059000475805712,26.506601527294173,-0.33575296289006795,-0.3151559559835198,-0.02059700690654813,0
16092,266,682.53,6.181818181818187,6.1984694972507075,0.7114238797884109,26.506601527294173,-0.4233982669447039,-0.40197251075044793,-0.021425756194255963,0
16104,267,682.67,0.4363636363636364,-0.08921001097671087,-0.10298073239850503,7.102164244979957e-14,0.008209335856306253,0.005119913884351103,0.0030894219719551507,0
16116,267,682.75,0.39999999999999997,-0.19101694793162421,-0.07054615359385874,7.102164244979957e-14,0.014147657424918737,0.012031272817102975,0.002116384607815762,0
16128,267,682.83,0.7272727272727274,-0.3761966390862166,-0.08226955531442792,7.102164244979957e-14,0.02584110249840505,0.02354898970775916,0.0022921127906458906,0
16140,267,682.91,1.1636363636363638,-0.6832438509992736,-0.15551038791777128,7.102164244979957e-14,0.047714153984283546,0.04304884234675041,0.004665311637533138,0
16152,267,682.99,1.2000000000000002,-1.064974768794093,-0.1759328590890843,7.102164244979957e-14,0.07336949790713919,0.06817904323103662,0.0051904546761025695,0
16164,267,683.08,1.381818181818182,-1.472553263114046,-0.1876076896521801,7.102164244979957e-14,0.10038738251604519,0.09475915182647979,0.005628230689565403,0
16176,267,683.17,3.090909090909093,-2.125616124936361,-0.18477591062789545,7.102164244979957e-14,0.1408024983865318,0.13517328452986094,0.0056292138566708646,0
16188,267,683.25,5.272727272727277,-0.26743740190482973,-0.018057745708526696,6.468711097034309,0.01826453862024319,0.017386917849810862,0.0008776207704323279,0
16200,267,683.34,6.400000000000006,-0.12705944798315433,0.15716680487188217,6.468711097034309,0.005423949730854174,0.010138953877010639,-0.004715004146156465,0
16212,267,683.42,6.254545454545459,0.19073927157317094,0.16903176100193118,6.468711097034309,-0.015744361481696872,-0.010756355253813158,-0.0049880062278837125,0
16224,267,683.5,5.600000000000004,0.5154736817822471,0.18013538289240083,6.468711097034309,-0.037546440458737444,-0.03230946795061768,-0.005236972508119764,0
16236,267,683.59,6.072727272727278,0.949290386683403,0.32199288125251213,13.08789272926806,-0.06871359427436165,-0.059470104307326424,-0.009243489967035225,0
16248,267,683.67,6.400000000000006,1.6080929016570262,0.32204538923728077,13.08789272926806,-0.1122303531890628,-0.10256899151194437,-0.009661361677118422,0
16260,267,683.75,6.6181818181818235,2.30595995035849,0.3607140653166545,13.08789272926806,-0.15884292601582664,-0.1481869720224998,-0.010655953993326833,0
16272,267,683.83,6.9090909090909145,3.143543174593568,0.4212412953889544,19.79316362878517,-0.2150610377614635,-0.2025061906751987,-0.012554847086264802,0
16284,267,683.92,6.254545454545459,4.068612778923315,0.4873568146160694,19.79316362878517,-0.27782287980836995,-0.26336801461795933,-0.014454865190410615,0
16296,267,684.0,6.145454545454551,5.081329560575656,0.6269032742517813,19.79316362878517,-0.3474775268488441,-0.3291691377153856,-0.018308389133458502,0
16308,267,684.08,6.545454545454551,6.4249641955508645,0.7792234840081316,19.79316362878517,-0.4393136534047569,-0.41601970971602165,-0.02329394368873528,0
16320,267,684.08,6.581818181818187,6.547622029120755,0.7792234840081316,19.79316362878517,-90.4474243414266,-0.42404763690635705,-0.023376704520243947,0
16332,268,684.13,0.0,0.0,-2.88198776558868,0.0,0,-0.42404763690635705,-0.023376704520243947,0
16344,268,684.21,0.14545454545454548,-0.05042137756389815,-0.05286088886071827,7.102164244979957e-14,0.0045691037480141885,0.0030718219175008337,0.001497281830513355,0
16356,268,684.3,0.8363636363636363,-0.17648175822471698,-0.05875218977538399,7.102164244979957e-14,0.011938363095672085,0.010175797402410565,0.0017625656932615196,0
16368,268,684.38,1.2000000000000002,-0.49453962963987275,-0.05873599779961536,7.102164244979957e-14,0.03233009647470229,0.03065561680448771,0.001674479670214577,0
16380,268,684.46,1.3090909090909093,-0.9270234989107874,-0.05582059832542807,7.102164244979957e-14,0.06046674543868989,0.058879555039247126,0.0015871903994427638,0
16392,268,684.55,1.018181818181818,-1.3313813459233883,-0.07332711128261415,7.102164244979957e-14,0.0880635603891774,0.08595138193908305,0.0021121784500943487,0
16404,268,684.64,0.6181818181818177,-1.5693987140040144,-0.18771604476563697,7.102164244979957e-14,0.10786660663399493,0.10249942217928286,0.005367184454712066,0
16416,268,684.72,0.07272727272727274,-1.6920620153646972,-0.3261764605639632,7.102164244979957e-14,0.12092896500213317,0.11167609301407001,0.00925287198806315,0
16428,268,684.81,0.4000000000000001,-1.773975338976965,-0.3793218647873515,7.102164244979957e-14,0.1276096073664723,0.1164065560223512,0.0112030513441211,0
16440,268,684.88,0.8363636363636366,-1.9648594839241118,-0.39108559179925884,7.102164244979957e-14,0.14005723283269456,0.1283246650787168,0.011732567753977765,0
16452,268,684.95,-0.036363636363636244,-2.1440044552352315,-0.36456505672688877,7.102164244979957e-14,0.15240507703151984,0.14137950971516014,0.011025567316359708,0
16464,268,685.03,0.2545454545454546,-2.1810295052259705,-0.36159410676707227,7.102164244979957e-14,0.154394446940899,0.14363513322595536,0.010759313714943616,0
16476,268,685.1,0.6909090909090909,-2.3601176303420153,-0.3762812533514195,7.102164244979957e-14,0.16580524611939285,0.15451680851885027,0.011288437600542585,0
16488,268,685.17,0.509090909090909,-2.579884831114881,-0.35575400914854605,7.102164244979957e-14,0.17999967817313933,0.16932705789868296,0.01067262027445638,0
16500,268,685.26,1.0181818181818183,-2.7495336042674476,-0.2940562880701112,7.102164244979957e-14,0.18909185464686212,0.18000649764655705,0.009085357000305069,0
16512,268,685.35,2.654545454545455,-0.43005880018728043,-0.15674189147103634,6.468711097034309,0.0324297525535107,0.027641325476067635,0.004788427077443069,0
16524,268,685.42,2.254545454545455,-0.5571076724494297,-0.1797855778225137,6.468711097034309,0.041453121466282675,0.03605955413160727,0.005393567334675411,0
16536,268,685.51,3.1272727272727283,-0.6915726259722718,-0.12813428131536808,6.468711097034309,0.04894198070759413,0.04492633688526036,0.00401564382233377,0
16548,268,685.58,4.036363636363638,-0.763667115569202,0.011379932259100833,6.468711097034309,0.05046655090346339,0.05038271351942702,8.383738403637597e-05,0
16560,268,685.65,4.036363636363638,-0.6416847055702879,0.12122517114431997,6.468711097034309,0.039653533253636936,0.0432054371565805,-0.0035519039029435627,0
16572,268,685.73,4.145454545454547,-0.484328332367758,0.11837753071123291,6.468711097034309,0.029253335287182887,0.032804661208519874,-0.0035513259213369873,0
16584,268,685.8,4.400000000000002,-0.3094630508344347,0.13251102205128973,13.08789272926807,0.01746393967348038,0.02143927033501907,-0.003975330661538692,0
16596,268,685.9,4.909090909090912,-0.1211738743638164,0.11004464617667065,13.08789272926807,0.00558494423655314,0.008970426417910828,-0.0033854821813576884,0
16608,268,685.97,4.836363636363639,0.07469760741399628,0.1516832690881018,13.08789272926807,-0.007511796616564497,-0.0037061017211833924,-0.003805694895381104,0
16620,268,686.05,5.345454545454548,0.3173488283938258,0.1516854188351653,13.08789272926807,-0.024035149088480767,-0.019568411199271444,-0.004466737889209322,0
16632,268,686.13,6.8727272727272775,0.5896476916041169,0.1240224240596528,19.79316362878518,19.958659468298343,-0.03737191441492519,-0.0039686172867329185,20
16644,268,686.21,9.600000000000007,0.8205525925449862,0.08019862552448442,19.79316362878518,-0.055208845987594894,-0.05280288722186036,-0.0024059587657345328,0
16656,268,686.3,9.636363636363644,1.087369155838,0.08670501430566668,19.79316362878518,-0.07294532031558724,-0.07026392512796205,-0.002681395187625202,0
16668,268,686.38,10.800000000000008,1.349771558987873,0.0707700910804121,26.506601527294155,-0.08990253455409336,-0.08770010578675731,-0.0022024287673360465,0
16680,268,686.47,11.127272727272736,1.5703846157483945,0.06948573178676609,26.506601527294155,-0.10437468632426611,-0.10229011437066313,-0.0020845719536029825,0
16692,268,686.56,10.654545454545463,1.686896599967544,-0.03336079248920942,33.14845083909435,-0.11108322515303153,-0.1117667809512324,0.0006835557982008744,0
16704,268,686.64,10.000000000000007,1.3234875174627927,-0.1498477809958887,33.14845083909435,-0.08554007774234992,-0.08987565026763282,0.004335572525282898,0
16716,268,686.78,10.254545454545463,0.8083339295531167,-0.14987233087585006,39.648550949510096,-0.05154865051815861,-0.05604482044443411,0.004496169926275501,0
16728,268,686.86,10.581818181818191,0.15461942434961312,-0.17226821094909894,39.648550949510096,-0.008082320999285148,-0.013568431602489286,0.0054861106032041375,0
16740,268,686.93,11.0909090909091,-0.35498961167450044,-0.14316005196273363,45.95946569246511,0.024957429295686326,0.02066262773680432,0.004294801558882008,0
16752,268,687.0,12.000000000000009,-1.194582663529873,-0.21386080462143742,52.073077437317586,0.08082786307729495,0.07433363856113707,0.006494224516157869,0
16764,268,687.08,13.381818181818193,-2.031514230701864,-0.24400645084129158,52.073077437317586,0.13583251330476379,0.12820269281190716,0.0076298204928566225,0
16776,268,687.15,13.600000000000012,-2.9916732298638227,-0.16934211277255207,58.0416385633739,0.19860785896002658,0.19306429777937723,0.005543561180649372,0
16788,268,687.23,13.745454545454557,-3.7327135138631524,-0.11718260247970846,63.99193678917004,20.247084712372775,0.24341509660309762,0.0036696157696790885,20
16800,268,687.3,14.036363636363648,-4.332241822622975,-0.21236599841478832,63.99193678917004,0.28709199580718237,0.28072101585473874,0.006370979952443649,0
16812,268,687.37,13.890909090909103,-5.253545836050602,-0.20724168399233278,70.04000876561578,0.3479339899183887,0.34171673939861874,0.006217250519769983,0
16824,269,687.53,0.07272727272727274,0.0,-2.8790315486871907,0.0,0.0864596329676604,-0.0,0.0864596329676604,0
16836,269,687.63,0.9454545454545455,-0.16290875145091133,-0.05587654412164378,7.102164244979957e-14,0.011003909649248729,0.009151987919918971,0.0018519217293297573,0
16848,269,687.73,1.0545454545454542,-0.5168046663719448,-0.02082026425925454,7.102164244979957e-14,0.03305355795997057,0.03225360240493192,0.0007999555550386539,0
16860,269,687.85,0.9818181818181816,-0.8124332811746909,-0.02668311040608673,7.102164244979957e-14,0.052581727732295275,0.051956790298712474,0.0006249374335827973,0
16872,269,687.95,1.4545454545454548,-1.2390536825846026,-0.05005670852108235,7.102164244979957e-14,0.08087076076084801,0.07928173525645157,0.0015890255043964395,0
16884,269,688.03,3.0181818181818194,-1.8974645620473762,-0.05860202242345558,7.102164244979957e-14,0.1219131559769034,0.12024109851118643,0.001672057465716974,0
16896,269,688.12,3.709090909090911,-3.0338140776239695,-0.12974283196930347,7.102164244979957e-14,0.19743884633340958,0.193716989563932,0.0037218567694776005,0
16908,269,688.26,3.3818181818181836,-0.0346336503276338,-0.09600120710862026,6.468711097034319,0.004532644557969125,0.0017381470282026874,0.0027944975297664377,0
16920,269,688.35,3.745454545454548,-0.15183713042767666,-0.10170508717114135,6.468711097034319,0.012469678894945036,0.009333349073659538,0.0031363298212854973,0
16932,269,688.43,3.963636363636366,-0.27514509768144585,-0.03991001894108148,6.468711097034319,0.0205044558694531,0.01762329828171262,0.002881157587740479,0
16944,269,688.52,3.3818181818181836,-0.32569128830164085,-0.05128914287426989,6.468711097034319,0.022729160158783047,0.02119048587255495,0.0015386742862280966,0
16956,269,688.59,3.709090909090911,-0.40055396116522424,-0.09391710214267457,6.468711097034319,0.028575137021429258,0.02584283389858319,0.002732303122846069,0
16968,269,688.67,3.709090909090911,-0.511858765830693,-0.11948285369994416,13.08789272926808,0.03638863480295979,0.033059812246436095,0.0033288225565237003,0
16980,269,688.76,3.709090909090911,-0.6503256041373989,-0.11664252231880523,13.08789272926808,0.04559425740427976,0.042180191676149774,0.003414065728129989,0
16992,269,688.83,3.4545454545454564,-0.8148175395908923,-0.15357450091794833,13.08789272926808,0.057464915895698285,0.05285768086815983,0.00460723502753845,0
17004,269,688.91,3.745454545454548,-0.988680871156778,-0.14015722512587425,13.08789272926808,0.06847885406212605,0.06435934724978398,0.004119506812342059,0
17016,269,688.98,3.345454545454547,-1.1694100332390625,-0.17142466104292486,13.08789272926808,0.08137726652333648,0.07614902099686488,0.005228245526471591,0
17028,269,689.09,3.781818181818184,-1.338065470243011,-0.12021549161768075,13.08789272926808,0.09119483185208868,0.087503189897407,0.003691641954681679,0
17040,269,689.17,3.0909090909090926,-1.4812489798648298,-0.12873236188663117,19.793163628785198,0.10090138371651126,0.09703941285991233,0.003861970856598935,0
17052,269,689.24,1.6363636363636365,-1.5664045443048875,-0.08829328528166114,19.793163628785198,0.10600136542694974,0.10309138301779594,0.0029099824091537926,0
17064,269,689.31,1.7090909090909092,-1.5895705302918721,-0.03305534661914544,19.793163628785198,0.10580813333532536,0.104816472936751,0.0009916603985743633,0
17076,269,689.39,2.2181818181818187,-1.6088683853603853,-0.02440196782719628,19.793163628785198,0.10674545813913366,0.10609993941173843,0.00064551872739524,0
17088,269,689.47,2.1818181818181825,-1.6227742517965587,-0.012858473299453,19.793163628785198,0.10751396580007896,0.107041637502067,0.00047232829801197696,0
17100,269,689.56,2.400000000000001,-1.630026761589368,-0.0032724208036438718,19.793163628785198,0.10766590677364703,0.10756773414953771,9.817262410931616e-05,0
17112,269,689.65,2.5454545454545463,-1.6390601776295772,-0.02345503928325199,19.793163628785198,0.10877955593019119,0.10807590475169362,0.0007036511784975596,0
17124,269,689.74,2.800000000000001,-1.664992300653893,-0.06651093560887889,19.793163628785198,0.1113450944469503,0.10960800988324254,0.001737084563707758,0
17136,269,689.82,2.6545454545454557,-1.7540498942579503,-0.11813819112657509,19.793163628785198,0.118745693566272,0.11520154783247474,0.0035441457337972524,0
17148,269,689.9,2.5454545454545463,-1.8248703081651168,-0.03472475205488257,26.506601527294183,0.12155072851639534,0.12025003878941488,0.0013006897269804529,0
17160,269,689.98,3.2000000000000015,-1.830269342769757,0.03401902430992898,26.506601527294183,0.11996876408523843,0.1209893348145363,-0.0010205707292978694,0
17172,269,690.06,2.8363636363636378,-1.799358870234559,0.03975475600171885,26.506601527294183,0.11783748157623646,0.11894415439680306,-0.0011066728205666053,0
17184,269,690.14,2.9454545454545467,-1.7322629100341482,0.09997095367918929,26.506601527294183,0.11191256375839168,0.11482575583093335,-0.002913192072541677,0
17196,269,690.21,3.2000000000000015,-1.6416268123655902,0.08880784453928348,26.506601527294183,0.10611887490488932,0.1088687480423856,-0.0027498731374962747,0
17208,269,690.29,3.1272727272727288,-1.5561435263317538,0.07737843409288425,26.506601527294183,0.10080958574547456,0.10313093876826109,-0.0023213530227865274,0
17220,269,690.36,3.781818181818184,-1.4649547209109428,0.1058259676599298,26.506601527294183,0.09440823425223811,0.09732744844617623,-0.0029192141939381245,0
17232,269,690.45,4.400000000000003,-1.2588543992806416,0.22767187313798942,33.148450839094366,0.07815052199343624,0.08472657762694072,-0.006576055633504478,0
17244,269,694.09,4.472727272727275,-0.8793031725233768,0.2896097021768087,33.148450839094366,0.05181892102240928,0.060253789128573355,-0.008434868106164077,0
17256,269,694.2,3.3454545454545466,-0.4921188478141761,0.2701613905405562,33.148450839094366,0.025860137693640498,0.034135867328679195,-0.008275729635038696,0
17268,269,694.28,1.5636363636363642,-0.292466827590751,0.25593758859785076,33.148450839094366,0.012400805368460121,0.01999174613390186,-0.007590940765441738,0
17280,269,694.35,1.636363636363637,-0.1614456127781269,0.290838660389662,33.148450839094366,0.002737754867681918,0.011462914679371777,-0.008725159811689859,0
